"中国撤侨","还有各种恐怖袭击中第一时间用行动验证中国护照的含金量。不过撤离公民时由于人口众多，情况紧急时场面会变得非常慌乱，意外的状况也是时有发生的，","429","1000200"
"亚洲人","比如可能会有日本和韩国的公民想要借机混入中国人的队伍想要及时脱离危险，毕竟亚洲人的样貌都是相近的，光看脸并不能快速区分开来，遇到这种情况解放军该怎么办呢?在以往的撤侨行动中，","430","1000200"
"中国护照","这种状况还真不少，但是这对解放军来说是个小问题，他们一招便可识破这种伪装，这个方法不是检查护照，因为混乱中有人会借口护照丢了来躲避检查，也不是让他们说中文，","431","1000200"
"唱国歌","如今能说上几句中文的外国人也不罕见，而是通过唱国歌来鉴定同胞。我们知道没有哪个中国人是不会唱国歌的，其它国家的人也很难会唱我们的国歌，可能会有人质疑，万一真的有漏网之鱼呢","432","1000200"
"中国撤侨","？有网友评论，既然都会唱我国国歌了，那么友情地把他带走又何妨呢？近年来由于局势的不安定，在外华侨经常遇到突发状况，甚至生命受到威胁。但是不要慌张，","433","1000200"
"中国军舰","伟大的祖国会第一时间赶到你的身边。","434","1000200"
"坦克","从近代到现代，坦克一直是一个非常重要的武器。它体积庞大，外形坚固，攻击力强，非常适合单兵突击深入敌营。我们在看一些军事片，战争片时，坦克往往在最后压轴出场，","435","1000201"
"虎式坦克","是作为救场角色出场。常常是主角弹尽粮绝的绝望时刻，坦克便带着猛烈的火力攻击出场了。但实际上，坦克的弹药存储量并没有我们想象的那么多。哪怕是二战时期德国的虎式坦克，","436","1000201"
"坦克装弹","如此庞大的一尊“大佛”，内置空间再多，也只能一次存放90发炮弹。而现代坦克没有德军二战时期的坦克那么夸张，随着技术逐渐优化，体积反而越来较小，因此更不可能有多大的弹药库存。","437","1000201"
"M1艾布拉姆斯坦克","于是人们就会好奇，够打吗？现代坦克一般都是针对弹药的尺寸进行了优化，在保持坦克灵活性的前提下尽可能增大子弹尺寸，扩大杀伤力。像美国的M1艾布拉姆斯坦克，","438","1000201"
"M1坦克装弹","作为美军王牌坦克三代坦克的代表，主要增加了泄压室，减小了发射弹药坦克驾驶室承受的压力，因此可以设计成更小的体型。但与此同时，M1的弹药库最多也只能装填40发炮弹。","439","1000201"
"M1艾布拉姆斯坦克","虽然坦克不像机关枪一样发射弹药那么频繁，十几秒钟就能打出几百发子弹，但按照坦克大约每6秒一发弹药来看，m1的弹药也就不用7分钟就没了。而像m1这种层次的坦克，","440","1000201"
"坦克装弹","若是装备了自动装弹机，五秒就可以发射一发，所需时间就更短。不过对于够不够这个问题，虽然坦克的弹药一般坚持不了多长时间，但坦克能一直当战场上的明星武器，","441","1000201"
"坦克装弹","自然是有其原因的。毕竟坦克一发的威力就足够巨大，一般来说最多两三发就可以控制全场。而一次性发射全部弹药的情况也不是没有，但那都是十分危急的亡命关头了，特殊时间，还是保命最重要。","442","1000201"
"地心引力作用","牛顿证明了地心引力定律，无论是什么事物，包括人或者植物、动物，都逃不了强大的地心引力的作用。并且一个物体在下降时，地心引力作用以及物体自身重力作用都会使得它产生加速度，","444","1000202"
"子弹射击","所以也会造成物体在到接触地面那一刻力是巨大的。由此推理可得，就算是一颗小小的子弹，也必须得注意，因为子弹在射击到肉体那一刻可以震碎骨头、急坏心脏、脑袋等等，","445","1000202"
"朝天开枪","有很多人受电视剧影响，都觉得在庆祝时朝天射抢是一个非常帅的举动，殊不知这却是“要命的行为”。我们都搞错了一件事情就是子弹不仅在我们手持枪支平行射击可以杀掉人，","446","1000202"
"子弹下落","而且在我们向空中射枪时子弹在重力的作用下，产生向下的加速度，然后再射击到地面的人，这相较于平行射击的杀伤力更加巨大。所以说在电视剧中形成的错误认知绝对不可以复制，","447","1000202"
"伊拉克球队","而现实中也同样有着“鲜血淋淋”的时间摆在我们面前。那就是在2007年，因为当时伊拉克民众在庆祝足球打进亚洲杯决赛，所以内心喜悦无法抑制，就想着向全世界人表达他们的快乐，","448","1000202"
"朝天开枪","他们集体举枪冲天开枪，但是随后悲剧就发生了：本来喜气洋洋的庆祝却因为射枪而导致四人死亡，多人受伤。我相信这样的场面量谁也不愿看到的吧。所以至此以后各国军队就吸取教训，","449","1000202"
"庆典鸣枪","不允许对天开枪，即便是庆典上需要鸣枪，打得也都是空包弹，禁止使用实弹。","450","1000202"
"美国驻外军队","大家都知道，现在的美国可以说是世界上最强大的国家。也是因为这样，美国也喜欢充当世界警察的角色。会对很多的小的国家进行一些干涉。大家都知道，","451","1000203"
"伊拉克战争","在2003年的伊拉克战争就是美国联合多国家一起发起的，这也是让很多人大吃一惊，因为没有人想到，美国就直接对伊拉克进行了武装打击。而经过美国的打击，萨达姆政权也消失。对于美国攻打伊拉克，","452","1000203"
"美国军事力量","很多人都认为，美国攻打伊拉克就是因为两个国家之间的不合，这使得很多的国家对于美国有了一个看法。而在现在，大家都知道，美国跟伊朗之间的关系也是一直都不明朗的。","453","1000203"
"伊朗军人","但是，会有很多人感到好奇，那就是为什么当初美国可以下令攻打伊拉克，但是如今却不敢对伊朗开战。其实这里面有一个很重要的原因。当初在攻打伊拉克的时候，","454","1000203"
"伊拉克人民","很大一部分的原因是当时伊拉克的萨达姆政权得不到民心的原因。这也就造成了伊拉克的民众内部是有很多的政权的存在的。而政权之间的纷争，会对百姓产生最直接的后果。","455","1000203"
"伊拉克战争美军","导致的后果就是当时的伊拉克民众是非常的欢迎美国的联军进驻到伊拉克的。但是伊朗在这一方面有着很大的不同，伊朗是一个政教合一的非常团结的国家。而且相比较与伊拉克来说，伊朗就是属于资源相对丰富的国家。","456","1000203"
"伊朗军事力量","伊朗不仅国土面积是伊拉克的四倍，就连军队的储备也是非常多的。伊朗也有很多的在中东来说比较先进的武器，而且最重要的一点那就是，伊朗是有核武器的，虽然说打不到美国的本土地区，","457","1000203"
"美国军事力量","但是对于震慑周边的中东地区，以及摧毁美国在中东的武装基地都是有着很大的作用的。这也是美国不敢轻易的对伊朗实施战争的原因。","458","1000203"
"火车","铁路作为交通运输的主要干线，成为人们往来运输的必要工具，尤其是现在随着社会的发展，跨区域的交流是是越发的常见。各式各样的交通层出不穷，而铁路，飞机，公路，","460","1000204"
"中国高铁","高铁等各种运输方式在人们的生活中也占据了极为重要的出行方式。其中，这位常见的当是铁路，今天我们来谈谈的就是铁路。其实铁路的作用贡献最为明显，飞机有明显的速度优势，","461","1000204"
"中国铁路","但其操作程序和可携带能力不高，公路上的汽车耗油也是较大，可携带的体积也较小，所以铁路在载人载物方面发挥了巨大的作用。我们清楚地知道，中国版图之大，充分的挖掘中国铁路，","462","1000204"
"中国高铁","才能有利于我们区域经济的交流发展。根据报道，至2020年，我国的铁路运营里程将达到15万公里，其中，三万公里的高速铁路。我国高铁发展效能高，运输速度快，根据十三五发展规划，","463","1000204"
"中国高铁","我国的高铁车半天时间内就可以从远程调动十万大军。这项报道是所有人震惊，如此完善的铁路网，便成为中国兵力运输的最佳途径。要知道，在抗战时期，","464","1000204"
"中国铁路","日军进攻路线基本上都是沿着铁路线和重要城市进行攻击的。并且我国在各个火车站都有配备军事运输等工具，再加上通过铁路的运输之筵席是些设备完善，显得更加的重要。我们应该珍惜当下的生活，","465","1000204"
"中国高铁","如此美好的生活条件是先辈们浴血奋战得来的，只有自身实力壮大了，其他的国家才会尊重我们，我们也当努力发展，增强自身实力。","466","1000204"
"解放军站岗士兵","现如今在我国凡是较为重要的机构，或是需要保护的地方，都可以看到站岗的士兵，善于观察的朋友们可能会发现，这些站岗的解放军大都两人一组，其中一人持有枪支，而另一人则什么都没有拿。","467","1000205"
"中国持枪站岗士兵","要知道，军队中纪律严明，任何事情都有它的缘由，这也不例外。首先一定不会是因为枪支不够这一原因，几支步兵枪对于我国当然是小菜一碟。当然也不可能是因为站岗士兵懒，","468","1000205"
"中国警察","没有带。其实对于枪械方面，我国的有关管制还是相当严格的，大多数人一生是不可能碰到真枪实弹的。就连执行任务的警察不到迫不得已，也不可使用枪支。","469","1000205"
"中国哨兵","其实这也是为了我国广大人民的生命安全着想，毕竟枪械是极度危险的。作为哨兵，自然也应当遵守相关的规章制度，除非发生紧急情况，否则不可乱用枪械。国家为了避免出现哨兵枪械走火的情况，实行了“","470","1000205"
"中国持枪站岗士兵","枪弹分离”规则。所以说，在哨兵站岗时，一名士兵手持枪械，另一名则携带弹夹弹药，到了出现紧急情况时，就可以两人配合使用枪械了。其实上面所说的是城市里哨兵的状态。","471","1000205"
"中国边境哨兵","而若是作为国家边境哨兵，那则是人人携带枪支并装备实弹，毕竟边境各类情况都会发生，较为危险。不过边境哨兵枪支里的弹药前三发都是空包弹，主要是起到了警示作用，","472","1000205"
"中国边境哨兵","后面的子弹都是实弹了。总的来说，哨兵是国家军队一个不可或缺的部分，他们都不分昼夜守卫着国家安全，保护祖国人民的安全，我们都应当向他们致敬！","473","1000205"
"中国武器装备","伴随着21世纪的脚步，我国的地国际位也不断提升，终于屹立在世界的东方。综合国力和军事技术得到了发展，让世界各国从此不敢对我们再有偷觑之心。","475","1000206"
"中国无人机","我们也由从前的从其他国家引进武器技术到了现在的向外出口武器技术。无人机便是其中之一，出口的种类之多让人瞠目结舌，不仅是民用无人机，还有大量的军用无人机对外出口用，但这样就引发了很多人的担心。","476","1000206"
"彩虹无人机","我国对外出售的无人机有很多种类，包括了最新的彩虹系列无人机，大疆系列无人机，以及世界上独一无二的偏转旋翼无人机等，让很多外国商贩欣喜若狂。据美国杂志刊登的文章声明，","477","1000206"
"中国外贸无人机","中国已经是超过了美国，成为了世界上最大的无人机对外出口国。现代战争中，无人机在侦查，偷袭方面有着十分重要的价值，因此才会引发国内军迷的担心，","478","1000206"
"中国无人机","担心我们国家无人机的核心技术被国外科研人员破解盗用。对此，国内专家特别做出了解释，让民众完全放心。首先，我国是有选择性的出口无人机，出口的国家在一些关键性领域同我们互有往来，","479","1000206"
"中国外贸无人机","开展过很多合作交流项目。因此出口某些型号的无人机无法动摇我国无人机的核心。其次，无人机的最最重要的部分不是无人机本身，而是其所依托的卫星导航技术。比如美国的GPS，","480","1000206"
"北斗卫星导航系统","我们国家的北斗导航等，需要国家有很强的通讯，远程控制技术。纵观如今，五常中也仅仅美俄中三常成功坐拥卫星导航系统，因此就算他们能够掌握无人机的关键技术也无法对我们产生有效的威胁，","481","1000206"
"无人机芯片","毕竟无人机上有且仅有一张薄薄的芯片或者接收信号器罢了。综上而言，我们根本不需要担心技术外泄的问题，毕竟卫星导航不是随便哪个国家都能够掌握的。","482","1000206"
"中国无人机","只要我们牢牢掌握最为核心的关键技术，无人机只会给我们国家带来巨大的经济收益罢了。","483","1000206"
"美国军事力量","美国现阶段在世界格局中的地位是毋庸置疑的，从各个方面来说，美国都比世界其他国家出色尤其是军事实力，更是当之无愧的第一强国。但是俗话说的好，风水轮流转，","485","1000207"
"俄罗斯武器装备","虽然现在美国稳稳的坐着世界第一的宝座，但是难保未来几十年内不会有其他国家超过它，比如虎视眈眈的俄罗斯和高速发展的中国。那么问题来了，再过30年，世界第一军事强国的名称究竟会花落谁家呢？","486","1000207"
"俄罗斯武器装备","毫无疑问，这个答案肯定是在现在世界军事强国的前三甲：美国、俄罗斯、中国中产生。那么拿俄罗斯来说，如果苏联未曾解体，俄罗斯还依旧保持着当年苏联的实力的话，","487","1000207"
"俄罗斯武器装备","以俄罗斯和美国明争暗斗别苗头的情况来看，俄罗斯很可能会在未来大力发展军事实力来压制美国。不过，俄罗斯毕竟不是当年的苏联，要想达到压制美国的实力，","488","1000207"
"中国军事力量","恐怕30年还是不太足够。因此，俄罗斯率先被排除。那么就剩美国和中国了。这两个国家从现在来看，虽然中国稍逊一筹，但是明眼人都知道，中国的发展速度是十分恐怖的。","489","1000207"
"中国军事力量","以中国70年就从弱国变强国的发展速度来看，30年之内发展成发达国家完胜美国也不是不现实。更何况中国如今的GDP增长速度已经胜过美国，如今的实力只差在军事和科技上而已。所以说，","490","1000207"
"美国军事力量","如果中国未来30年之内能在军事方面赶超美国，那么美国让出宝座就将成为必然。但是超过美国的军事也不是个小目标，毕竟美国军费豪奢在世界上都出名，至今无人能敌。","491","1000207"
"美国军事力量","光2018年就花出去了快6000个亿，而我国只是它的四分之一，这个差距还是比较大的，只要美国不自己出问题，30年的时间很难追上，也就是说30年后，美国依旧可能还是世界霸主。","492","1000207"
"美国军事力量",,"493","1000207"
"美国军事力量","现如今美国的综合实力，想必是不需要用言语来明说的了。正因如此，美国在对待其他国家的态度也是以强硬居多，很少有和善友好的时候。就比如叙利亚和伊朗等国家，都曾受到过美国的“","494","1000208"
"以色列士兵","制裁”，就连军事实力十分强大的一些国家美国也是素来不放在眼中。但俗话说，万物相生相克，世界上就有这么几个国家，是美国一向交好并且避免交战的。这其中还包括了以色列和中国，","495","1000208"
"日本军人","有四个都是亚洲国家，不过中国的排名却十分令人意外。第五名:日本。虽然美国和日本在二战期间是不折不扣的死敌，但是随着日本战败经济萧条，日本渐渐沦为了美国在亚洲的“","496","1000208"
"二战日本军人","跟随着”。虽然美国现如今对日本颐气指使，但是二战期间日本强横的进攻态度和铁血的用兵之道也给美国留下了不小的震撼。因此，美国由于一方面用得上日本，","497","1000208"
"以色列士兵","一方面又不想过于得罪这群打起仗来不要命的对手，所以美国对日本还是基于了一定的特殊待遇。第四名：以色列。以色列虽然不是什么超级大国，但是美国对它的容忍度却是相当的高。","498","1000208"
"以色列海军","这可能和以色列有能够对抗整个中东的实力，再加上犹太人掌握着不少美国大型财团的命脉有关。不管怎么说，以色列都是美国重点交好的对象，就连他们的军舰被以色列灭掉，美国也没有太苛责。","499","1000208"
"越南战争越南军队","反而是随便赔了点钱，这事也就不了了之了。第三名：越南。越南南北战争中，美国也曾刷了一把存在感，不过，越南人凭着顽强的意志力还是把美国打的丢盔卸甲，不得不退出了越南。","500","1000208"
"越南战争美国军人","从那时起，越南就给美国留下了阴影，毕竟双方实力悬殊如此大，美国却丢脸丢的如此惨想必他们也知道原因所在。因而美国对越南一向持友好态度。第二名：俄罗斯。","501","1000208"
"俄罗斯武器装备","这两个可谓一直都是“死对头”，虽说经济受限，但其俄罗斯的军事实力还是能与之抗衡的，而俄方也是不卖美国面子的主。美国在强大也会有些虚，毕竟一旦双方发生正面冲突，","502","1000208"
"中国军人","美国很可能会吃大亏，因此美国只能侧面出击，却不敢和俄罗斯有正面上的冲突。第一名：中国。虽然美国曾经十分看不起中国，不过随着现如今中国强力的发展，美国也不得不承认我们是真的强。","503","1000208"
"中国武器装备","再加上美国还欠着我们不少的钱，至今未还，所以美国对我们必须持交好的态度，因为我们已经有实力、有财力去对抗他们了！当然中国还是不会出动为难别国的。","504","1000208"
"二战德国军队","二战早期，德国的军事军事力量非常强大，行事简单粗暴，各种战术相结合，作战能力极强。在短短时间里，大约半个欧洲都被德国侵占，德国变得越发强大，到处去侵略他国。","505","1000209"
"苏联军队","但在二战后期，德国的军事力量日减消退，苏联派遣比德国军队多一半的军队去阻止德国的进攻，人多力量大，德国最终被苏联使用人海战术击垮。当然，每次使用人海战术都会付出惨重的代价，","506","1000209"
"苏德战争","苏军打战靠的是人力，德军则是军事武器，人力在坦克大炮面前可以说是微不足道，死伤人数十分惨重，所以说苏德战场场面血腥，不忍直视。曾经流露出这样一则数据，","507","1000209"
"苏德战争","苏德战场死伤接近四千万，其中苏联损失惨重，伤亡人数占总数四分之三，苏联战场也被诗人称为“绞肉机战场”。苏德战场上还突发过这样一件事，苏联士兵突然叛变，人数高达上百万。","508","1000209"
"弗拉索夫","苏联许多作战英勇的英雄人物和一些有能力的指挥官都叛变了，就连斯大林十分看重的人才---弗拉索夫也背叛了组织，这位名将投降加入了德军军队，还作为敌方指挥带领投降士兵反噬苏联。","509","1000209"
"苏德战争","这些令人摸不着头脑的行为全是由于一条奇葩军令引起的。当时苏联在军事上与德军相比简直微不足道，却发起了多次战争，最终以失败告终。其中也包括一些新兵的参与作战，","510","1000209"
"苏联军人","新兵在面对如此残酷的场面不由得想出要当逃兵.逃兵的数量日益增加，苏联总领人就颁布了一条铁血的军令----当逃兵者首先自己会受到严酷的惩罚，","511","1000209"
"苏联军人","其家人也会受牢狱之苦。因此，苏联士兵都处于两难的境界，打仗就是一死，后退也是严酷的惩罚，那么唯一活命的方法只有投降。但是投降就会背上叛国贼的标签，经过思考，","512","1000209"
"苏德战争","上百万苏联士兵投降加入了德军，将枪口对准了曾经的战友。","513","1000209"
"冈村宁次","冈村宁次是当年侵华日军中的一员，冈村宁次可以说当年在中国犯下的罪行数不胜数。在日军很多的侵华事件中都有参与其中，可以说是恶贯满盈了。冈村宁次是中国人痛恨的对象，","514","1000210"
"抗日战争战场","可是就只这样的一个犯下如此罪行的战犯却在战争结束后逃过了审判，真是让人感到愤愤不平。或许正是因为冈村宁次做了太多的恶，种下了恶果，所以他最后也没有落得一个好下场吧！","515","1000210"
"星野理枝","冈村宁次的家人都没有得到什么好的结果，或许这就是报应吧！首先来说一下冈村宁次的婚姻情况。冈村宁次的第一任妻子叫做星野理枝，是一个传统的日本女子，两人十分相爱。","516","1000210"
"二战日本夫妻","冈村宁次在与星野理枝相爱的时候还只是一名大学生，可以说当时的他还比较年轻，也没有太多的事情，所以他们的夫妻生活还是很正常的。但是星野理枝因为有心脏病，所以在35岁就去世了。","517","1000210"
"二战日本夫妻","在星野理枝去世后，石田一直陪在冈村宁次的身边，所以后来冈村宁次又娶了石田。可是冈村宁次的母亲却不喜欢石田这样比较开放的女子，她还是喜欢比较传统的日本女人。","518","1000210"
"加藤知慧","于是冈村宁次又与石田离婚娶了最后一任妻子加藤知慧。但是冈村宁次与加藤知慧之间并没有感情，只有婚约。直到冈村宁次回到日本，加藤知慧一直在照顾他的母亲。岗村宁次总共有两个儿子，","519","1000210"
"冈村宁次","都是第一任妻子所生，但是这两个儿子都没有活的长寿。小儿子在11岁的时候就在上海因病去世，这让冈村宁次很受打击。于是冈村宁次就离开了上海，不想呆在那个伤心之地。","520","1000210"
"冈村宁次","大儿子也在1962年死去，当时的冈村宁次可以说是刚刚回到日本。两个儿子离世后就剩下加藤知慧了，可是冈村宁次与加藤知慧之间根本就没什么感情，所以冈村宁次基本上就是孤身一人。","521","1000210"
"冈村宁次","这或许也是上天对他的惩罚吧","522","1000210"
"印度","自印巴分治以后穆斯林大多都集中到了信穆斯林巴基斯坦，而印度教则都留在了印度。而印巴分治的本质也是穆斯林和印度教的分离，因为穆斯林和印度教是两种不同的宗教，","523","1000211"
"印度人","所以两者之间会因为信仰不同而产生一些的矛盾。但事实上那次分离并不是所有的穆斯林人都离开印度，还有两亿的穆斯林人留在了印度。那么问题就来了，为何这两亿人口待在另一个国度却没有闹独立，","524","1000211"
"巴基斯坦街道","或者想要去加入巴基斯坦呢？他们明明所处的立场和宗教的信仰都不同，那到底是什么原因让他们安安静静的留在了印度呢？探其缘由，原因有这样三个。第一个原因，","525","1000211"
"巴基斯坦街道","是因为那些去往巴基斯坦的穆斯林人所在的区域都比较集中，而那些人仍留在印度的穆斯林人则比较的分散。他们分散在各个区域，而在那个区域他们所占的人数也比较的少，","526","1000211"
"印度人","所以即使他们想要发动独立，也不太可能实现。第二个原因，就是因为那些留在印度的穆斯林人本来就不属于激进派的，而是温和派的。再加上这些留在印度的穆斯林人，他们内部也分成了无数个的小部落，","527","1000211"
"印度人","并没有完全的统一起来，在人数优势上来看还是印度占据上风。而且那些留在印度的穆斯林人，由于环境的原因，他们甚至已经开始逐渐被印度所同化了，慢慢的与那些去往巴基斯坦的穆斯林人有着明显的不同了。","528","1000211"
"印度","第三点，就是那些留在印度的穆斯林人也试图反抗过，但是由于他们过度的分散，并没有形成一个统一的，有效率的组织。所以印度压根儿就没有把他们当回事儿，","529","1000211"
"印度人","因为在人数上印度目前还是占据着绝对的优势的。而那些想试图反抗的穆斯林人，也只不过是为了寻求一些利益，所以才这么做的。并且这些年来印度的发展比起巴基斯坦来也不差，","530","1000211"
"印度经济","因此在利润方面来看，只要他们不傻，都还是会选择留在印度。所以，也就没什么搞大事的动机存在了。","531","1000211"
"特种兵","通过一些影视剧资料，我们可以看到特种兵通过严苛的训练之后成为无所不能的全能型人才，这有利于他们在特殊任务执行中灵活运用、随机应变，增加任务成功的几率。但问题也就随之而来，","533","1000212"
"雇佣兵","他们的能力如此突出，退役之后的生活该怎么办？万一有一些人凭借“一身武艺”却误入歧途，那么肯定会给社会治安造成巨大危险，毕竟这种事在国外并不是什么新鲜事，雇佣兵就是典型的例子。","534","1000212"
"中国军人","那面对这样的问题，我们国家是如何解决的呢？在我国，关于这类事情的解决方法可以从思想、待遇、法律以及物质等方面来进行解决。先从思想来讲，一个人持什么样的态度，","535","1000212"
"中国特种兵","有什么样的三观才能决定他做出什么样的选择，进而进行实际行动。所以在这一点上，我国军队会对特种兵进行思想教育，尤其是其中的爱国主义部分，所以特种士兵的爱国主义情感非常强烈，一般都不屑与恶势力为伍。","536","1000212"
"中国退役军人","再从待遇方面，我们国家待遇还是非常好的。特种兵在退役之时，国家会分发一定的退休金，并且在回归普通老百姓日子找工作方面，国家也会帮助推荐。","537","1000212"
"中国退役军人","所以我国的退伍特种兵们在找工作还有生活资金方面特种兵都不需要发愁。既然不用为了生活发愁，“误入歧途”的事情也基本没什么可能性了，自然他们也更想要上安稳的日子。最后一个就是升职问题，","538","1000212"
"中国特种兵","只要表现优秀的，军队都会极力挽留，让他们继续为军营效力，为国家效力，这样也可以增强特种兵的归属感与自豪感。还有一个最重要的问题就是我们国家关于“黑恶势力”打击比较重视。","539","1000212"
"中国军人","因而当社会这个大环境更加和谐，也是从从根源上就阻止了这种可能性。","540","1000212"
"中国军人",,"541","1000212"
"抗日战争战场","在面对外敌时，我们国家涌现出了很多的不怕牺牲的英雄。也是因为这些英雄的存在为我们如今的美好奠定了基础，所以我们现在才能享用如今的繁荣昌盛。在抗日战争当中，","542","1000213"
"台儿庄战役","发生过大大小小无数的战役，其中台儿庄战役是抗日战争历史中比较重要的一次战役。因为这一次战役也算是在抗日战争的历史上极具代表的一次战役，在这一次战役当中也出现了很多的英雄人物。","543","1000213"
"刘守玟","在这么多的英雄当中，一名叫刘守玟的女英雄就是其中之一。在她年仅18岁的时候，她就在学校当中参加了抗战的卫生队成为一名战地护士。并且在她入伍的第二年，","544","1000213"
"台儿庄战役","跟随了部队一起，参加了台儿庄战役。在这一次的战役当中，她所在的连队遭受到了日军很激烈的进攻，而她的连长也被子弹打中，然后被一个日本兵用刀砍死。目睹了这一切的刘守玟，","545","1000213"
"台儿庄战役","用尽全身力气拿着一块石头将那个日本兵打死为连长报了仇。但是战场总是伴宿着意外，就在这个时候，她被敌军的一颗子弹击中后昏迷了过去。后来好在她被当地两个村民给救起来了，","546","1000213"
"刘守玟","可是因为当时的医疗条件问题，她还是因为失血过多去世了。在她去世之前，她拿出了一封信，还有一张照片，交给了当时的一个村民，想要让这个村民把这封信交给自己的父母。但是因为当时都是战乱时期，","547","1000213"
"旧信件","信件也遭受到了损害，当时的地址都无法辨认。但是，这个村民也一直保留着这封信，并且还让自己的后代一直记住这件事情。直到前几年，此事经过了新闻的报道之后，","548","1000213"
"湖南烈士陵园","才终于在湖南的一个县城找到了刘守玟的父母的故居，然后有关部门也将她的墓地迁到了湖南地区的烈士陵园。就这样一封过了74年之久的遗愿终于实现了，这位烈士也终于又回到了自己的故乡。","549","1000213"
"五常","我们都知道联合国安理会常任理事国是二战后成立的，这70多年来，不少小国家都对常任理事国拥有一票否决权的地位十分眼红羡慕，虎视眈眈。","551","1000214"
"五常","因为拥有这一席之地相当于在国际事务中掌握了极大的话语权，也就能够更好地维护本国的利益。这么多年来，五大常任理事国各自为政，鲜少有意见统一的时刻，他们站在各自的立场上，基于本国的利益对事件发表看法，","552","1000214"
"联合国会议","每次表决时场面也非常热闹。但唯独有两件事，使五大常任理事国意见达到了空前的一致，没错，是五张否决票。想想也知道一定是触犯了五个国家的共同利益，使他们成为了一条船上的蚂蚱。","553","1000214"
"联合国会议土耳其代表","那么究竟是哪两件事促成了这一团结场面呢？第一件事是土耳其不仅提议联合国废除五常，还要求每个国家轮流享有一票否决权，这样能让每一个国家都有平等的机会。","554","1000214"
"联合国会议","这种好事其它小国家自然也是十分乐意的，纷纷表达了赞同，但却是对五常的致命打击，于是这个提议想当然地被五票否决了。第二件事是一些小国家们要求禁止使用核武器进行国际战争，","555","1000214"
"联合国美国代表","一旦开战，没有技术开发核武器的国家势必只能是受害者，这对他们的生存是个巨大的威胁。而作为世界上最大的核武器强国中日美首先就表达了反对，接着五国仍旧都投了反对票。","556","1000214"
"二战战场","一旦废除了核武器，不但对自身的实力是一种损失，也失去了自保的一道屏障。由于反法西斯战争中这五个国家的贡献与牺牲换得了现在的和平，于是对他们现在享有的特权各小国也只能接受。","557","1000214"
"联合国","但也正因为是五个不同利益体的互相牵制，能让国际局势稳定在一个相对安全的局面下。","558","1000214"
"三国时期军队","在我们常常提起的三国中，或许最让人先想到的还是智能过人的诸葛亮，武略绝世的关羽，一代善主刘备等。在蜀国当中还有五虎上将，卧龙凤雏等等谋士武将。除开他们，","560","1000215"
"魏延","还有一位人物也是后世人乐道的存在，他就是蜀将魏延。曾被罗贯中笔下的诸葛亮评论为“吾观此人，项生反骨，迟早必反，不如诛之”的魏延，虽然罗贯中接诸葛亮这句话来承托出了魏延的不忠，","561","1000215"
"三国时期军队","但是事实历史上的魏延是真的有反骨吗？有可靠的科学依据存在吗？首先，至于魏延有没有反骨这个已经无从考证，但是历史上后人的评价和大量的史料文案是可以看出魏延并未是不忠不义的人。","562","1000215"
"三国时期军队","魏延生平性格就属于在军事上做冒险策略，且傲娇孤寡，但是在才略武略上可以在《三国志》中看出。而其中的“翼时论必当以代亮”这里的翼指的就是魏延，而亮就自然是诸葛亮了，","563","1000215"
"诸葛亮","这句陈寿评价的话，无意就是对魏延的才智武略最好的评价。但是也正是他的才智武略惊人，往往在一些作战方面的一些想法和诸葛亮的用兵谨慎而又有不同意见，","564","1000215"
"三国时期军队","也是在后面魏延此人在军中的高傲的性格也逐渐展现出来。其后，在诸葛亮病死五台山后，魏延和杨仪两者为代表的朝廷集团，便开始就继续作战和撤退便开始产生了不同意见。但是两人在争夺中，","565","1000215"
"三国时期军队","便开始互相上报朝廷污蔑对方不听指挥造反，在历史上最后，魏延兵败给了杨仪被杀。但是当时魏延被杀的地方完全是非常让人不解的，当时魏延摔大军在被带上造反罪名的时候，","566","1000215"
"三国时期军队","不仅没有背上留一条投靠魏国的后路，相反是南下。这个现象在当时的陈寿的《三国志》做了明确的评价，当时魏延的想法是“原延意不北降魏而南还者，但欲除杀仪等，平日诸将素不同”，","567","1000215"
"魏延","这就解释了当时魏延南下的动机，无非想后面陈寿又说“冀时论必当以代亮，本指如此，不便背叛。”因此可得出，魏延并非是三国演义中说的不忠不义。","568","1000215"
"南斯拉夫","在历史的长河中，南欧巴尔干半岛上曾经有一个强大的国家南斯拉夫，当时的南斯拉夫被世界冠以“巴尔干之虎”的强国名称。这个从1929年建国到2003年瓦解的国家究竟是一个怎样的国家？","569","1000216"
"古代南斯拉夫","首先说起南斯拉夫就会想起铁托当时统治的强大的南斯拉夫。但是南斯拉夫的强大不仅是铁托一人就能所改变的，首先我们先看看南斯拉夫深处的地理位置。","570","1000216"
"南斯拉夫地理位置","南斯拉夫所处的地理环境是东近意大利和奥地利这些发达的欧洲国家，西近俄罗斯等国家，并且还邻近亚得亚海的漫长海岸线。就是这样一个地理位置要冲位置，往往也是能够让一个国家左右逢源，","571","1000216"
"南斯拉夫","但是也正是由于自身的地理位置的突出性，往往又在一个国家衰弱的时候容易出现外扰内乱的局面。这就是南斯拉夫的本身国家的人文社会所息息相关的，","572","1000216"
